"ref:82,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.505,value:0.0,commission:0.0,pnl:0.7299999999999862,pnlcomm:0.7299999999999862,justopened:False,isopen:False,isclosed:True,baropen:2452,dtopen:736355.53125,barclose:2489,dtclose:736355.9166666666,barlen:37,historyon:False,history:[],status:2"
"ref:83,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.579,value:0.0,commission:0.0,pnl:-1.750000000000007,pnlcomm:-1.750000000000007,justopened:False,isopen:False,isclosed:True,baropen:2500,dtopen:736356.03125,barclose:2527,dtclose:736356.3125,barlen:27,historyon:False,history:[],status:2"
"ref:84,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.401,value:0.0,commission:0.0,pnl:0.4899999999999949,pnlcomm:0.4899999999999949,justopened:False,isopen:False,isclosed:True,baropen:2528,dtopen:736356.3229166666,barclose:2529,dtclose:736356.3333333334,barlen:1,historyon:False,history:[],status:2"
"ref:85,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.455,value:0.0,commission:0.0,pnl:-0.25000000000000355,pnlcomm:-0.25000000000000355,justopened:False,isopen:False,isclosed:True,baropen:2540,dtopen:736356.4479166666,barclose:2551,dtclose:736356.5625,barlen:11,historyon:False,history:[],status:2"
"ref:86,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.43,value:0.0,commission:0.0,pnl:0.050000000000007816,pnlcomm:0.050000000000007816,justopened:False,isopen:False,isclosed:True,baropen:2555,dtopen:736356.6041666666,barclose:2574,dtclose:736356.8020833334,barlen:19,historyon:False,history:[],status:2"
"ref:87,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.454,value:0.0,commission:0.0,pnl:0.259999999999998,pnlcomm:0.259999999999998,justopened:False,isopen:False,isclosed:True,baropen:2576,dtopen:736356.8229166666,barclose:2581,dtclose:736356.875,barlen:5,historyon:False,history:[],status:2"
"ref:88,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.445,value:0.0,commission:0.0,pnl:0.019999999999988916,pnlcomm:0.019999999999988916,justopened:False,isopen:False,isclosed:True,baropen:2585,dtopen:736356.9166666666,barclose:2608,dtclose:736357.15625,barlen:23,historyon:False,history:[],status:2"
"ref:89,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.53,value:0.0,commission:0.0,pnl:-0.08999999999998565,pnlcomm:-0.08999999999998565,justopened:False,isopen:False,isclosed:True,baropen:2637,dtopen:736357.4583333334,barclose:2647,dtclose:736357.5625,barlen:10,historyon:False,history:[],status:2"
"ref:90,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.472,value:0.0,commission:0.0,pnl:-0.2799999999999869,pnlcomm:-0.2799999999999869,justopened:False,isopen:False,isclosed:True,baropen:2650,dtopen:736357.59375,barclose:2673,dtclose:736357.8333333334,barlen:23,historyon:False,history:[],status:2"
"ref:91,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.5,value:0.0,commission:0.0,pnl:-0.030000000000001137,pnlcomm:-0.030000000000001137,justopened:False,isopen:False,isclosed:True,baropen:2697,dtopen:736358.0833333334,barclose:2704,dtclose:736358.15625,barlen:7,historyon:False,history:[],status:2"
"ref:92,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.45,value:0.0,commission:0.0,pnl:-0.3999999999999915,pnlcomm:-0.3999999999999915,justopened:False,isopen:False,isclosed:True,baropen:2720,dtopen:736358.3229166666,barclose:2785,dtclose:736359.0,barlen:65,historyon:False,history:[],status:2"
"ref:93,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.4,value:0.0,commission:0.0,pnl:0.4899999999999949,pnlcomm:0.4899999999999949,justopened:False,isopen:False,isclosed:True,baropen:2790,dtopen:736359.0520833334,barclose:2815,dtclose:736359.3125,barlen:25,historyon:False,history:[],status:2"
"ref:94,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.386,value:0.0,commission:0.0,pnl:0.6400000000000006,pnlcomm:0.6400000000000006,justopened:False,isopen:False,isclosed:True,baropen:2817,dtopen:736359.3333333334,barclose:2828,dtclose:736359.4479166666,barlen:11,historyon:False,history:[],status:2"
"ref:95,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.416,value:0.0,commission:0.0,pnl:0.8699999999999974,pnlcomm:0.8699999999999974,justopened:False,isopen:False,isclosed:True,baropen:2834,dtopen:736359.5104166666,barclose:2855,dtclose:736359.7291666666,barlen:21,historyon:False,history:[],status:2"
"ref:96,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:10,price:10.52,value:105.19999999999999,commission:0.0,pnl:0.0,pnlcomm:0.0,justopened:True,isopen:True,isclosed:False,baropen:2878,dtopen:736359.96875,barclose:0,dtclose:0.0,barlen:0,historyon:False,history:[],status:1"
